Pacs2	12	113014508	113074401
Igkv8-34	6	70044112	70044678
Gm12440	3	99049822	99053744
Acot5	12	84069325	84076020
Nat14	7	4922028	4925006
Tab3	X	85574022	85634469
Myl4	11	104550663	104595753
Rassf1	9	107551555	107562267
Rdh8	9	20818503	20826117
Flt4	11	49609263	49652739
Gpr84	15	103308235	103310612
Tsix	X	103431517	103484957
1700110K17Rik	9	40323426	40343564
Tecta	9	42329619	42399929
Tnrc6c	11	117654289	117763439
Gm17130	5	32005977	32010863
Ccdc60	5	116124641	116288985
Krt19	11	100140810	100148665
Gm35216	6	44080488	44083355
Mrgprb5	7	48167983	48169019
Tbc1d19	5	53809606	53903965
Tes3-ps	13	49493318	49496589
Tex52	6	128375456	128385144
Arpc1b	5	145114215	145130705
E330014E10Rik	5	95775990	95804708
Sgms1	19	32122727	32389714
Gm9767	10	26078255	26079447
Gm31026	3	53924835	53943528
Mbip	12	56328303	56345894
Gm10457	12	70912259	70914485
Cadm2	16	66655421	67620908
Zfp3	11	70764209	70772928
AC129186.1	16	75388544	75447293
Tcea2	2	181680310	181688071
Znrf2	6	54816916	54893500
Tspan7	X	10485158	10596605
Gm28198	7	127559142	127573116
Gm36595	10	56431981	56475967
Cldn18	9	99689461	99717267
Neurog3	10	62133090	62134763
Whrn	4	63414910	63495991
Olfr651	7	104550133	104554422
1700001G01Rik	18	17019051	17137559
Cenpb	2	131175182	131180067
Ighv2-8	12	113877375	113877794
Ciz1	2	32352327	32380970
Pmp22	11	63128982	63159547
Gm47423	13	58824218	58826994
Ube2b	11	51985497	52000762
Adck1	12	88360554	88461724
Dennd1b	1	138963435	139178960
6030468B19Rik	11	117797660	117807301
Adgra1	7	139834174	139878088
Gm49171	14	73979158	74451303
Sgcb	5	73632749	73647790
Gm44386	6	86513891	86516273
Galr1	18	82392496	82406777
Prpf18	2	4622058	4652113
AC131339.3	16	90353182	90363117
Mucl2	15	103895855	103899312
AC168090.1	17	6808509	6818529
Mxd4	5	34173883	34187720
Eif4enif1	11	3202392	3244588
Psmb7	2	38588036	38644087
Smim1	4	154020470	154026230
Map3k15	X	159988433	160123351
Gm28415	1	35806974	35810462
Gem	4	11704457	11714752
Camkk1	11	73019008	73042073
Gm10392	11	77516660	77519198
Nampt	12	32819545	32853349
Tpcn2	7	145186524	145284011
Ppp2r5d	17	46682991	46705002
Zbtb6	2	37425500	37443171
Atg4a-ps	3	103643954	103646068
Gm13174	4	153218176	153218595
Gm21190	5	15524456	15529222
4930554C24Rik	9	84774398	84857691
Gm48610	12	4572401	4576756
Rab32	10	10545002	10558265
Nisch	14	31170930	31216946
Avpr1a	10	122448499	122453452
Pgk2	17	40207018	40208609
Ccnt1	15	98538689	98570923
Gm13618	2	66187836	66192813
Olfr360	2	37065746	37069651
Ropn1	16	34649921	34678618
Klk1b27	7	44052290	44056712
Sgsm1	5	113243220	113310786
Olfr1428	19	12107716	12115897
Cluh	11	74649495	74670847
1700074H08Rik	13	119680040	119681588
Stard4	18	33199355	33213862
Gm553	1	52522902	52582679
Zscan4e	7	11306378	11310682
Gm48604	9	44290044	44292463
Rnf216	5	142990893	143112994
Gm45713	7	45125922	45136231
5033426E14Rik	8	107869685	107885011
Srsf6	2	162931528	162937121
Olfr514	7	108825065	108825997
Lmtk2	5	144100436	144188204
Cpn1	19	43956307	43986556
Trim25	11	88999376	89020293
Gm11756	4	73916728	73920760
Samd10	2	181595218	181599212
AC137513.1	15	89416405	89429696
Olfr1458	19	13101593	13106775
Sirt4	5	115478010	115484725
Gmppa	1	75435930	75443179
Espn	4	152120331	152152371
Ormdl2	10	128817902	128821645
Dnajc13	9	104151282	104262930
G3bp2	5	92052146	92083719
Fam161a	11	23007531	23030788
2410131K14Rik	5	118245227	118266093
Cd80	16	38455561	38496335
Gm15334	18	38993635	38994192
Gm28553	Y	48856497	48882617
Vmn2r37	7	9205546	9223653
Gata4	14	63198922	63271692
BC039966	4	153947633	153950503
Npc2	12	84754562	84773152
Rhox6	X	37826910	37829857
Tcl1	12	105216750	105222793
Zfp12	5	143235163	143248834
Irf8	8	120736358	120756694
Jak2	19	29251828	29313080
Ly6e	15	74955051	74959905
Gm28228	19	28088856	28089764
Ighv5-15	12	113826646	113827129
Trim30b	7	104355382	104369884
Pla2g10	16	13715057	13730983
Rbm24	13	46418434	46431095
Havcr1	11	46735080	46779578
Myg1	15	102331709	102338139
Tcf7	11	52252371	52283014
Gm16638	7	83597048	83631880
Smad5	13	56703010	56742377
Tbx21	11	97098071	97115331
Defb25	2	152622356	152623053
Lcn3	2	25765569	25768099
Cyr61	3	145646976	145649981
Gm44837	7	34636996	34637712
Map3k12	15	102497646	102517064
Gm15704	6	145738693	145746273
AC114990.2	16	21833850	21836555
Tmprss13	9	45319100	45347581
Fam53c	18	34758906	34773760
Adar	3	89715022	89753446
Cdc42bpb	12	111292976	111377718
Slmapos2	14	26389199	26395521
Trpm5	7	143069153	143094642
Camsap3	8	3587293	3609075
Fam217b	2	178414524	178424428
Gm44	X	90892142	90893134
Spef2	15	9578193	9748868
Etfbkmt	6	149139849	149151171
Rtl4	X	144688907	145122411
AC161172.1	15	59618590	59619055
Mmp25	17	23629458	23645269
Igkv8-30	6	70117061	70117620
Pdlim4	11	54054928	54069014
Cep162	9	87189577	87255536
Gm44738	7	73626701	73627435
Gm38403	10	118920381	118927143
Tas2r131	6	132956884	132957919
St6galnac4	2	32587095	32599698
Zfp658	7	43562256	43575461
Gm16286	18	80206765	80212741
3222401L13Rik	18	37655451	37661742
Galnt2	8	124231391	124345724
Kng1	16	23057865	23082078
Atmin	8	116943393	116960445
Slc25a43	X	36743659	36777202
Pard3	8	127063893	127612286
Pex11a	7	79735957	79743131
Dimt1	13	106947127	106960224
4930555O08Rik	11	32789762	32790725
Grm2	9	106643095	106656082
4930513D17Rik	5	39461749	39603574
Gm28152	Y	85665589	85668826
Gm2912	12	68970570	68989377
Gm14024	2	129246376	129268526
Gm42495	5	128444416	128447731
Ear6	14	51853699	51854643
Ccdc190	1	169928648	169934653
Olfr130	17	38063921	38072790
Gm26669	12	80108034	80113000
Gm38642	9	120193089	120280327
Nfam1	15	82992973	83033306
Sox18	2	181669836	181671640
Gm42997	3	130730460	130771643
Sstr5	17	25489875	25497288
Cbs	17	31612623	31637199
Gm48396	13	60053684	60057625
Zfp72	13	74369326	74390836
Ebp	X	8185329	8193512
Igkv4-54	6	69631646	69632178
Zfp275	X	73342621	73359080
Gm42674	3	90601904	90605885
AC114585.1	14	103424905	103449867
Gm10358	8	75405340	75406589
6030407O03Rik	1	73618088	73864466
Gm30918	13	37541357	37549725
Olfr43	11	74205664	74211379
Rnf166	8	122466147	122476064
Pla2g5	4	138799244	138863482
Fgf14	14	123977907	124677127
1700060J05Rik	4	53562983	53564697
Sema5a	15	32244810	32696341
Wnt3	11	103774150	103817957
Olfr1164	2	88092855	88093966
Rhox4b	X	37432494	37437279
2810049E08Rik	13	83891208	83928710
Fxyd7	7	31042513	31051467
Dpep1	8	123186242	123201812
Snrnp48	13	38204938	38227665
Napb	2	148693985	148732467
Selenot	3	58576636	58593133
1700001O22Rik	2	30794769	30803661
Daam1	12	71831078	71992333
Zfp94	7	24301704	24316666
Rpl37a	1	72711290	72713813
Zkscan16	4	58943628	58958355
Gm4312	10	100381647	100382560
6430710C18Rik	2	72745846	72813717
Zswim9	7	13258967	13278721
Zfp931	2	178067695	178078476
Gm5239	18	35536583	35536951
Cttnbp2	6	18366478	18514843
Slc22a17	14	54906304	54913132
Ggta1	2	35400179	35463231
Tlr8	X	167242696	167264329
Trbv13-3	6	41130147	41130585
Rcsd1	1	165646516	165709757
Gm14146	2	151462045	151469613
Ikzf4	10	128630843	128645991
Slc12a7	13	73733094	73816754
Gm16208	8	107029675	107031188
Gtf3c2	5	31156005	31180144
Ccdc84	9	44410159	44418569
Mmp12	9	7344381	7369499
Arv1	8	124722139	124734123
Colgalt2	1	152399830	152510695
Gm21988	11	70235206	70239830
Olfr1009	2	85715419	85725136
Hspbp1	7	4660521	4685068
Pip4k2a	2	18842255	18998126
Arl11	14	61309753	61311936
Car3	3	14863512	14872523
Traj18	14	54200777	54200842
Msra	14	64122625	64455903
Nt5c1b	12	10369973	10390175
Sacs	14	61138457	61240695
Tex264	9	106658746	106685927
Vmn1r120	7	21052867	21053784
Fam167b	4	129576815	129578549
Ckmt2	13	91853387	91876885
5730409E04Rik	4	126609818	126614371
Def6	17	28207778	28228608
Ccr9	9	123678439	123784330
Zdhhc11	13	73963851	73992990
Tex45	8	3470862	3487181
Olfr1201	2	88793036	88796827
Kbtbd3	9	4309833	4331732
Aamdc	7	97550331	97579497
Frg1	8	41397459	41417074
Kat7	11	95274259	95310246
E330013P04Rik	19	60144675	60162591
Fcnaos	2	25607892	25631761
Gm35585	3	127861599	127865261
Gm3285	10	77861975	77862882
Tmeff2	1	50900647	51187270
Olfr64	7	103889485	103894485
Paqr7	4	134496697	134510235
Olfr1076	2	86508461	86509402
1700048O20Rik	9	121937223	121947016
Mfrp	9	44101729	44109187
Sf3b2	19	5273923	5295455
Akr1e1	13	4590750	4609174
Map7	10	20148471	20281590
Cse1l	2	166906040	166946389
Wdr36	18	32837225	32866420
Apbb2	5	66298703	66618784
Tmed4	11	6270369	6274870
Trav7-4	14	53461099	53461738
Gm19299	9	67133560	67213918
Ube2dnl2	X	114907582	114908510
Oxnad1	14	32085374	32103202
Rbm4	19	4784293	4793901
Camk2d	3	126596302	126846326
Gm16183	8	84611202	84617184
March7	2	60209887	60250676
Pdp2	8	104591451	104599026
Taf5	19	47067748	47083479
Gm48722	10	12020860	12031440
Igsf1	X	49782536	49797749
Htr3b	9	48935008	48964990
Plekha8	6	54595111	54645839
Wbp2nl	15	82298954	82314623
1700047M11Rik	1	182287990	182303325
Olfr609	7	103490025	103498062
Sbp	17	23941672	23945607
Gm10824	10	22815749	22823330
Gm29328	7	71264275	71379972
4930533P14Rik	1	96612057	96662573
Vmn2r2	3	64116432	64140543
Gm39033	7	71097047	71123594
Irx5	8	92357625	92376286
Epha2	4	141301240	141329384
Tmem215	4	40472180	40477168
Gm13496	2	38996713	38998258
Elf4	X	48411046	48463132
Ston1	17	88597684	88662586
Gm31045	8	25463677	25487585
Cfap43	19	47737561	47919299
Plac8	5	100553725	100572245
Gm6309	5	146167976	146170721
Gm15592	6	18270136	18289048
Mboat2	12	24830879	24964397
Trav2	14	52567198	52568051
Rps24	14	24487125	24496959
Gbgt1	2	28496891	28505415
Lingo4	3	94398517	94404501
Gm20821	Y	9781804	9784197
Bnipl	3	95241271	95251193
CAAA01147332.1	JH584295.1	66	1479
Ifi208	1	173673675	173698395
2310031A07Rik	11	46440362	46447248
Gnb1	4	155491361	155559269
Hs3st4	7	123982869	124398989
Soat2	15	102150526	102163469
Gstt3	10	75774115	75781414
Gm47701	12	25064692	25067478
Ighd	12	113406604	113416324
Atp5s	12	69724950	69744660
Klk1b3	7	44198191	44202352
Ptprtos	2	162390813	162393945
Mcm7	5	138164583	138172422
Riok2	17	17374309	17394899
Arpp21	9	112065091	112235938
1700017M07Rik	3	35256462	35276131
Pcdhb7	18	37341702	37345202
Slc4a1	11	102348824	102366203
2310030G06Rik	9	50739691	50746536
Rhox2e	X	37530452	37541813
Gm29507	7	113729654	113752166
Gm10061	16	89151086	89151550
Gm15622	13	93625382	93628633
Strn4	7	16815889	16840931
Plscr3	11	69846376	69852058
Gm29367	4	141875707	141877033
Gal3st2b	1	93918311	93942650
Armcx4	X	134686519	134696757
Gm12798	4	101403081	101407856
Gins2	8	120578633	120589304
BC048507	13	67863326	67863925
Gm14243	2	161179064	161216577
Zfand2a	5	139471211	139484549
Dsel	1	111858702	111864918
Gm6288	6	147438362	147476046
Tmem212	3	27866066	27896368
Il1r1	1	40225080	40317257
Tekt2	4	126322121	126325688
Creg2	1	39618406	39651474
Scn4b	9	45138395	45154152
Doxl2	6	48974963	48978746
Gm39117	7	142837271	142857582
Gm37165	18	37714279	37726121
Gldn	9	54286486	54341786
Gypc	18	32528322	32560034
Lypd4	7	24864620	24869941
Gm12637	4	92528551	92548304
Hypm	X	9846928	9847508
Gm13954	2	105708999	105710098
Gimap7	6	48718621	48724636
Olfr1080	2	86552675	86558235
D630008O14Rik	1	106541943	106575045
Klhl40	9	121777607	121783818
Scgb1b18	7	33185568	33186868
Gm20531	6	124732168	124738040
Mdc1	17	35841515	35859670
Gm17584	X	124500563	124501060
Ins1	19	52264323	52265456
Vmn1r228	17	20776059	20777501
Bach2os	4	32559680	32571708
Gm49164	14	73728568	73956061
A430005L14Rik	4	153957237	153961925
Gm43507	5	44641484	44662153
Gm12353	4	19605451	19651130
D16Ertd519e	16	70616425	70624824
Ces1d	8	93166068	93197838
Gm26560	5	38317333	38320897
Tas2r102	6	132762131	132763174
Gm32913	14	86396382	86409099
Gm16311	15	6303244	6309913
Acaa1a	9	119339676	119350299
Kif12	4	63165630	63172131
Lage3	X	74351276	74353618
Alox8	11	69183932	69197843
Vmn1r193	13	22213672	22223160
Pou2f1	1	165865154	166002678
Lypd6b	2	49787688	49948849
Arhgef11	3	87617559	87738034
Rims1	1	22286251	22805994
Gm35208	12	12987317	12994199
Gys1	7	45434844	45456619
Sprr2h	3	92385685	92387324
Phf3	1	30802339	30873921
Prss30	17	23972126	23975230
Tomm40	7	19701313	19715438
Olfr922	9	38814614	38819195
Prss56	1	87183313	87188405
Klhl24	16	20097542	20129221
Gm14403	2	177498215	177509763
Ptprs	17	56412426	56476483
Gm26730	11	116306864	116309510
Gm29584	Y	65538170	65541407
1700003P14Rik	13	118555360	118588704
Vmn1r111	7	20702296	20703216
4930558F17Rik	5	11109800	11126455
Adam20	8	40793273	40797303
Abhd14a	9	106440051	106447678
Gm15558	16	10669248	10683539
F12	13	55417958	55426793
Gykl1	18	52693679	52695668
Igha	12	113254830	113260236
Gm14642	2	173394566	173395720
Folh1	7	86718977	86775943
Ldb1	19	46032593	46045214
Rbfox3	11	118489762	118911597
A430110L20Rik	1	181225986	181228498
Olfr239	17	33191302	33202506
Krt6b	15	101676023	101680287
Mageb1	X	92015191	92016333
Gm45056	7	82115766	82120432
Gm49126	15	16496911	16549904
Vdr	15	97854425	97910630
Gm21809	Y	16923785	16924282
Gm30382	3	149284418	149445301
Tcl1b5	12	105176344	105181145
F530104D19Rik	19	36448992	36451157
5430403N17Rik	8	35864085	35882957
Gm14435	2	176423594	176435761
Mdp1	14	55657879	55660508
Gm28972	Y	85241278	85244624
Gm37335	1	36105384	36106446
Dntt	19	41029275	41059523
Gpd1	15	99717515	99725005
Gen1	12	11238920	11265801
Gm34215	12	36326341	36331936
Actn2	13	12269426	12340760
Kdm2a	19	4314419	4398285
Gm36888	3	147620811	147635647
Tceal5	X	136200948	136203876
Rassf8	6	145746748	145821079
Zfp821	8	109705546	109724932
Ddb2	2	91211572	91236982
Gm38389	2	34097397	34111444
Ighv1-33	12	114843651	114844083
Pnldc1	17	12888902	12910000
Plxnd1	6	115954811	115995005
Dab2	15	6299788	6440712
Gm9772	17	22006510	22007301
Gm49334	9	60527419	60546035
Gm43137	5	110230608	110231201
Gm13010	4	137436579	137438395
1700067K01Rik	8	84001502	84004770
Ly6l	15	75449457	75451406
Trmo	4	46376505	46389437
Gm28656	Y	12211889	12212386
Cpm	10	117629500	117687352
Brwd1	16	95992092	96082428
Tex9	9	72450394	72492212
Cngb3	4	19280850	19510623
Adgrg6	10	14402583	14545659
Gm29137	3	21268372	21269090
Gm816	1	76890472	77027792
Dkk2	3	132085292	132180304
Misp	10	79820989	79830490
Gm3892	4	42055152	42089708
Ccdc129	6	55836895	55978735
Itln1	1	171518122	171535294
Olfr1232	2	89324989	89329675
Polr2d	18	31789159	31796642
Gm7145	1	117965939	117986884
Olfr427	1	174096891	174103224
Ikbkb	8	22659212	22706589
Gm12207	11	52233724	52236619
Gm21312	10	104177024	104179491
Hectd4	5	121220219	121368577
Sspn	6	145931641	145965223
1700095A21Rik	4	146519039	146546873
Cd300c	11	114956116	114969157
Ptprm	17	66666947	67354457
C78334	9	96017934	96024740
Gabrg2	11	41910203	42000857
Bola1	3	96196588	96219709
Fpgs	2	32682609	32704145
Mcidas	13	112993845	113000394
Rpl26	11	68901583	68906989
Susd2	10	75636706	75644008
Gm48680	10	11580086	11587244
Kitl	10	100015630	100100416
Gm6356	14	6965449	6973818
Il2ra	2	11642807	11693193
Olfr1079	2	86536949	86542480
Vsig4	X	96247203	96293438
4930480G23Rik	4	19979445	19985388
Ppp4r1	17	65782573	65841926
Pianp	6	124996694	125003096
B3gnt3	8	71690756	71701789
Gm11239	4	73668354	73672396
Gm45783	7	7334149	7374573
Cox7b	X	106015700	106022450
Iglc2	16	19198396	19200351
Olfr584	7	103081885	103088315
Traj45	14	54172828	54172890
Dyx1c1	9	72958785	72973064
Eif5a	11	69916714	69921958
Atp5b	10	128083273	128090391
Gm43468	3	151071387	151074558
Olfr849	9	19440266	19446923
Abcb9	5	124061530	124095798
Olfr1006	2	85673657	85678767
Hoxd4	2	74721978	74729160
A630010A05Rik	16	14562317	14634108
Qprt	7	127107114	127122226
Tmem167b	3	108556425	108562466
Mrgprx2	7	48478619	48499321
Tmsb15l	X	136954988	136976869
Emc2	15	43477229	43527763
A830019P07Rik	19	35835221	35924578
Gm5767	16	8680770	8683911
Lrrc41	4	116075269	116097043
Rtn4	11	29692947	29744331
Fkbpl	17	34644764	34646324
Gm35037	7	3451357	3475020
Gm9465	13	98713074	98716510
Lrrc3	10	77897575	77902536
Gm20489	X	101261405	101269023
Cldn11	3	31149920	31164324
Gm28987	Y	28908997	28911276
Hdgf	3	87906321	87916132
Spesp1	9	62270729	62282208
Gm37876	3	86768071	86778653
Rpusd4	9	35267865	35277731
4632428C04Rik	16	30008667	30021430
Gm11468	2	166273908	166294831
Nsun2	13	69533746	69635780
Gm28485	Y	71629963	71633202
Olfr1271	2	90260546	90271032
1700007P06Rik	1	187125138	187127852
Sytl4	X	133936385	133981812
Gm16577	10	11212280	11212979
Casp12	9	5345430	5373032
Retnlb	16	48816856	48818892
Gm27197	2	38347357	38348316
Olfr1507	14	52488791	52495749
Phf12	11	77982754	78030539
Haus2	2	120609383	120621560
2310081O03Rik	4	56220617	56224521
Mettl23	11	116843278	116854263
Gm29427	1	130670209	130715799
Senp8	9	59734259	59750710
Ttpal	2	163602314	163619013
Gm14295	2	176798612	176811223
Cndp2	18	84667470	84685633
Gm28482	Y	71626238	71636635
A430105I19Rik	2	118754158	118762661
Sfrp5	19	42197971	42202252
Tmem270	5	134901593	134906733
Dtnbos	12	3752543	3762146
5830454E08Rik	9	120577331	120578074
Gm15543	6	145182275	145187630
Gm42990	12	115933180	115933491
Ppp3ca	3	136670124	136937727
Supt3	17	44777152	45119290
Catspere2	1	177983423	178172704
Olfr137	17	38303527	38307570
Fgf5	5	98254184	98277030
Stx5a	19	8741413	8756069
Gkn3	6	87383256	87388935
Rcn3	7	45082913	45092221
Cdh20	1	104768529	104995481
Med8	4	118409337	118415782
Gm31774	8	117746331	117748260
Gm609	16	45411768	45492969
AC117245.1	9	120009805	120011448
Spen	4	141467890	141538597
Aco2	15	81872309	81915133
C9	15	6445327	6498751
Mrpl34	8	71464959	71465747
Nsg2	11	32000463	32059202
Ggnbp1	17	26973217	27036378
Gm10591	4	42612195	42612860
Ache	5	137287519	137294466
Rhno1	6	128357000	128362911
Col4a3	1	82586921	82722059
Fam168a	7	100706635	100841656
Gm27227	9	80263306	80265450
Appl2	10	83600033	83648738
Trbd1	6	41533201	41533212
Gm28054	9	92895832	92915791
Morn2	17	80290203	80297476
Nr1d1	11	98767932	98775333
Bcar1	8	111710474	111743809
Rhbdd2	5	135632618	135646448
Cyp46a1	12	108334381	108362234
Psmg3	5	139823592	139826885
Hsd17b3	13	64058266	64089230
Dnajc5b	3	19508595	19610862
Patj	4	98395785	98719603
Vmn1r4	6	56924015	56958100
Sertad3	7	27473768	27477364
Gm20594	6	79817916	79818364
Nkg7	7	43437073	43438249
Gm31938	12	4524113	4529122
Sucla2	14	73525319	73596142
Camk2n1	4	138454314	138460123
Tmem30a	9	79768943	79793507
BC016548	2	103377643	103389044
Gpr141	13	19749682	19824257
Gbp6	5	105270702	105293698
Gm37071	Y	25077341	25080578
Slc36a2	11	55158470	55185077
Zfp382	7	30121942	30134950
Wnk4	11	101260567	101277409
Agtr2	X	21484544	21489164
Gm35453	8	15580279	15583962
Psg18	7	18345422	18355009
Ptprb	10	116275523	116389535
Ift27	15	78159463	78174107
4930555F03Rik	8	49370886	49548994
Emp2	16	10281749	10313968
Sh3bp5l	11	58330724	58347728
Gm34368	8	34967274	34979874
Vmn1r51	6	90122596	90132264
Gm2800	12	107183555	107186734
St6galnac5	3	152817081	152982246
Vmn2r30	7	7311333	7337609
Olfr328	11	58550854	58555636
Gm29609	5	31144739	31179911
Msrb1	17	24736642	24742778
Foxo6	4	120267079	120287349
Tcte2	17	13482553	13761825
Olfr106-ps	17	37390393	37396252
Zfp938	10	82224850	82241280
Srrm1	4	135320484	135353321
Rpl11	4	136028265	136053428
Col18a1	10	77052178	77166548
Trpc4	3	54156035	54318471
Gm46392	13	38710054	38908255
Spem2	11	69816566	69818465
Agmo	12	37241641	37582202
Gm37419	16	23988482	23988595
Fcer2a	8	3681737	3694175
Vgf	5	137026392	137033351
CR974586.6	JH584293.1	86316	87710
Zfp651	9	121759330	121771742
Hist1h3b	13	23752267	23752886
Hoxa4	6	52189671	52191753
1700123O12Rik	4	10479962	10797811
Gm13075	4	141398829	141411191
Kif18b	11	102905529	102925124
Art2b	7	101576970	101585600
Prr27	5	87825686	87846387
Crybb3	5	113075839	113081584
Cts7	13	61352461	61358197
Gm14258	2	169106453	169110415
Uchl4	9	64235201	64236362
Bcas1os2	2	170356361	170380435
Gm15818	1	9982387	9992366
Hist1h4i	13	22040636	22041362
Fam186b	15	99271018	99295888
Gm49373	9	21062400	21073096
Sephs2	7	127271879	127274055
Elavl1	8	4285382	4325413
Gm42864	5	112649367	112652112
AF366264	8	13835233	13838389
Hist2h2ac	3	96220361	96220880
Tmem138	19	10570478	10577362
Gm34586	13	113672318	113686540
A1bg	15	60896859	60923012
9530014B07Rik	13	53635894	53639193
Olfr1084	2	86638765	86639725
Epgn	5	91027464	91035215
Trit1	4	123016597	123054949
Gm49391	13	60895350	60936571
Nr1i2	16	38248323	38294824
4930407G08Rik	4	107953932	107960721
Lrrc15	16	30269302	30283256
Cryz	3	154596711	154623182
6330403N20Rik	7	80297728	80299616
Tmem254c	14	26063919	26067355
4921509C19Rik	2	151470542	151476153
Gm40797	10	126663998	126674452
Vmn1r235	17	21260427	21262863
Kcnk2	1	189207930	189402273
Fut11	14	20694968	20701016
Gm26879	1	192092355	192099628
Tm2d3	7	65691169	65701913
Gm382	X	127039972	127063986
Tradd	8	105258286	105264609
Itgam	7	128062640	128118491
Plxna4os3	6	32303829	32316614
Bicral	17	46798116	46831413
Bcan	3	87987531	88000230
Gm13236	4	145762929	145764958
Cd209d	8	3871824	3878555
C4b	17	34728380	34743882
Lctl	9	64117147	64138118
Gm14319	2	167858585	167862542
Wbp1	6	83119044	83121559
4930533K18Rik	10	70868644	70934324
Coro2a	4	46536937	46602202
Gm28260	Y	35458446	35461685
Gm40638	10	44902558	44943294
Kras	6	145216699	145250239
B930094E09Rik	18	31609512	31610751
Gga2	7	121986722	122021222
Olfr1150-ps1	2	87843993	87849541
Itgb3	11	104608000	104670476
Gm12829	4	114680804	114687595
Usp31	7	121642021	121707253
2900045O20Rik	12	4509317	4522370
Hspa1a	17	34969190	34972156
Tmem255b	8	13435189	13468473
Igkv18-36	6	69992465	69992977
4930447C04Rik	12	72881109	72940774
Vamp1	6	125215551	125245964
1700018B08Rik	8	121530780	121544320
Sema3c	5	17574281	17730268
Trbj2-3	6	41543223	41543271
Rc3h2	2	37370069	37422903
Traj11	14	54207139	54207197
Olfr507	7	108621814	108622764
Slc40a1	1	45908068	45926523
Tor1a	2	30960627	30967933
Frem3	8	80611080	80695356
Rnf187	11	58932288	58938916
Rfx5	3	94954075	94961561
Tsks	7	44943204	44958035
4930483O08Rik	7	133128251	133142457
Gm30906	10	8176131	8193340
Parp16	9	65195353	65239224
Gm38136	Y	26138802	26142144
Gm37035	3	61001639	61003786
2210010C04Rik	6	41030268	41035509
Ctbp2	7	132987563	133124354
Cdc37	9	21133222	21149982
Gm5640	X	74639119	74645635
Rsad2	12	26442746	26456452
Gm48970	14	105853073	105862501
AC132444.3	GL456221.1	30394	32306
Senp2	16	22009484	22049269
C330027C09Rik	16	48994185	49019709
Utp14a	X	48256862	48282453
Gm30085	15	93001824	93007017
Cd300lg	11	102041509	102055620
Gm13304	4	42114817	42115917
Polm	11	5827860	5838016
Zmynd12	4	119422814	119467444
Gm13564	2	62452936	62456648
Olfr597	7	103316315	103322799
Nkain2	10	31689310	32890462
4921522P10Rik	8	8661801	8664728
1700010J16Rik	10	112726888	112785602
Ctf1	7	127712736	127718192
Gsto1	19	47854970	47864790
Gm42196	3	28176553	28212209
Sh2d7	9	54538984	54545020
Platr29	2	165976757	165985924
Hs6st2	X	51387212	51681856
Irx3os	8	91800415	91807539
Arhgap29	3	121952541	122016753
Hspb11	4	107253593	107279938
Hectd3	4	116995317	117005277
Gm29529	1	153690391	153692656
Gm41031	13	97796162	97825885
Olfr668	7	104922291	104928057
Dhx15	5	52150203	52190514
4930556J24Rik	11	3937541	3976778
Gm5093	17	46439578	46440099
Gk2	5	97455142	97457021
Oxld1	11	120456606	120458068
Raxos1	18	65937538	65940447
Magea2	X	155027201	155093666
Gm10131	8	34111002	34111737
Gm5798	14	41348609	41356839
Vmn1r20	6	57428930	57435261
Gm28994	Y	40762505	40764868
A830082K12Rik	13	78198017	78279391
Pax9	12	56691767	56712822
Hba-x	11	32276400	32278116
Gm13031	4	140947666	140957902
Cfap20	8	95420249	95434869
Tnpo3	6	29540827	29609887
Rps11	7	45122379	45124439
4930433B08Rik	3	18468287	18480477
Lsm5	6	56701063	56704710
Ccar2	14	70138164	70153811
Gm17028	10	103029479	103030344
Pik3c2b	1	133045667	133108687
Hebp1	6	135137522	135198022
Gm14635	X	12339782	12354996
4930404A12Rik	5	124721997	124725079
Trp53inp1	4	11156431	11174379
Slc38a3	9	107650634	107669530
Gm5819	18	8694077	8694541
Gm27184	1	119520090	119526359
Arhgdib	6	136923655	136941899
Gm11712	11	107386983	107388971
AL592187.3	15	77599258	77602854
Hdac3	18	37935844	37954988
Skiv2l2	13	112867418	112927398
Gm7951	14	42111963	42117369
Serpina7	X	139079257	139085236
Gm14632	X	30329772	30352645
Gm29839	Y	39504127	39504624
Gm26740	10	22187013	22302835
Chdh	14	30009023	30040527
9530026F06Rik	1	61378432	61395904
1700086D15Rik	11	65151910	65159891
Trbv28	6	41266887	41267150
5930438M14Rik	13	101232127	101247551
Ogdhl	14	32322019	32348151
Arf4	14	26638074	26665084
Gm11715	11	107157408	107167150
Stfa3	16	36450537	36455392
Gm26711	5	110385835	110388073
Glra1	11	55514238	55608198
Gm43699	5	43376447	43379637
9930111J21Rik1	11	48946150	48979398
Slc25a35	11	68968131	68974365
Gm26583	12	112946363	112950512
Ccdc184	15	98167158	98170134
Gm17067	7	42705469	42727017
1700008B11Rik	5	121835195	121835828
Tas2r140	6	133054817	133055816
Hs2st1	3	144429706	144570181
Abca1	4	53030787	53159895
Ing4	6	125039760	125049265
Ak3	19	29020833	29047961
Tfg	16	56690332	56717450
Krt32	11	100080848	100088226
Gm8897	5	11416418	11421235
Ptx4	17	25120760	25125268
Psg25	7	18519702	18532269
Slc35d1	4	103170649	103215164
Gm34667	12	109990882	110023873
Tbc1d24	17	24175431	24209387
Smtnl2	11	72389164	72411713
Gm29313	Y	76923339	76926578
Stk35	2	129800517	129832287
