"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value","module","supermodule","dim_1","dim_2"
"Atp13a1","OK",0,44.8240681065326,0.0972266880932154,"Atp13a1",0,"4","1",-3.08388917683362,-0.759697129898678
"Sugp1","OK",7.55002845202295e-164,27.2535113765621,0.0590874006737515,"Sugp1",2.44689268126793e-163,"4","1",-2.40271966694592,-1.48898070114196
"Hapln4","OK",0,45.9124454849623,0.0995806781315021,"Hapln4",0,"4","1",-3.48372237919568,-1.90082376258911
"Nr2c2ap","OK",0,79.3711370136754,0.17226290818272,"Nr2c2ap",0,"4","1",-2.61153023480176,-2.19360940712036
"Tmem161a","OK",1.75193570332703e-236,32.8158067200559,0.0711602283521604,"Tmem161a",6.54913656552332e-236,"4","1",-1.96599905728101,-0.878592660599361
"Armc6","OK",1.75455531079936e-22,9.68450300473594,0.0209392636140883,"Armc6",3.40230967190314e-22,"4","1",-1.36582677601575,-1.05293386238159
"Ddx49","OK",1.50823918570545e-243,33.3074050946401,0.0722309953497225,"Ddx49",5.72331576091248e-243,"4","1",-2.80887787579297,-1.82651345985473
"Ocel1","OK",1.01846081800619e-60,16.3961666983876,0.0355114067597794,"Ocel1",2.44223397720012e-60,"4","1",-2.13625209568738,-2.13891189354004
"Abhd8","OK",2.12000373881808e-102,21.4534508430102,0.0464770402453397,"Abhd8",5.86156934137666e-102,"4","1",-2.53703134297132,-1.85664909141601
"Gtpbp3","OK",2.9119099253517e-29,11.1683724497478,0.0241570511506613,"Gtpbp3",5.95716899681763e-29,"4","1",-1.75510757206677,-1.52362005966247
"Tmem38a","OK",6.21873388905469e-07,4.84853804840322,0.0103861294030459,"Tmem38a",1.00283792235303e-06,"4","1",-2.67374675511121,-0.851802756958614
"Tom1","OK",2.15139737699497e-230,32.386133877463,0.0702313644668639,"Tom1",7.960845691305e-230,"4","1",-1.39549176930188,-1.19177692192138
"Slc10a7","OK",3.5130449986859e-31,11.5542466538747,0.0249909653848614,"Slc10a7",7.26161992646217e-31,"4","1",-2.67961948155164,-1.91118018882812
"Mri1","OK",0,81.5823154781879,0.177061315178133,"Mri1",0,"4","1",-1.49201767681836,-1.29054992454589
"Ccdc130","OK",4.15764483653294e-43,13.7144865893122,0.0296915227559514,"Ccdc130",9.2236270204422e-43,"4","1",-1.25172453163861,-1.16429870384277
"Trmt1","OK",0,40.668478478471,0.0882124397765119,"Trmt1",0,"4","1",-2.55443494557141,-1.42124860542358
"Dand5","OK",4.30628163547867e-11,6.48949313170297,0.0140013161170479,"Dand5",7.4115639110906e-11,"4","1",-1.82043116329907,-1.58283942001403
"Farsa","OK",0,53.1222060885917,0.115262341875882,"Farsa",0,"4","1",-1.94626348255872,-1.45768730896057
"Fbxw9","OK",0,116.864846809313,0.253671700512005,"Fbxw9",0,"4","1",-3.4447726511836,-1.74801175849975
"Zfp791","OK",7.59354672023522e-25,10.2258618636055,0.0220932331624913,"Zfp791",1.49943191229593e-24,"4","1",-3.0528184676051,-1.93491618888916
"Gpt2","OK",0,131.679832207764,0.285839187528313,"Gpt2",0,"4","1",-2.7298650050044,-0.82832925575317
"Arl2bp","OK",2.43055833496235e-293,36.5855155652732,0.0793506370891224,"Arl2bp",9.95814047236047e-293,"4","1",-2.79831021069287,-1.70436876075805
"Pllp","OK",0,41.6229933873553,0.090288196067265,"Pllp",0,"4","1",-2.39657848118543,-2.07236211555542
"Ciapin1","OK",0,82.4489599735079,0.178942325945075,"Ciapin1",0,"4","1",-3.26164453266858,-1.29721133964599
"Adgrg1","OK",9.77504556844464e-114,22.6351268586561,0.0490166803378238,"Adgrg1",2.80387538834289e-113,"4","1",-3.74699657200574,-1.50499384658874
"Slc38a7","OK",7.2227493776972e-72,17.888693786742,0.0387464855166737,"Slc38a7",1.81611730742459e-71,"4","1",-1.62093179463147,-1.55097048538269
"Hsf4","OK",8.68154583011536e-38,12.7955446280124,0.0276966643829625,"Hsf4",1.8691488935627e-37,"4","1",-1.91034262417554,-1.06594627159179
"4931428F04Rik","OK",2.1863982061294e-06,4.59282791216411,0.00980422945757261,"4931428F04Rik",3.48617895031434e-06,"4","1",-3.59337918995618,-1.62989299552978
"Elmo3","OK",5.31331927042035e-99,21.0862945587153,0.0456904787924595,"Elmo3",1.45515623200449e-98,"4","1",-1.94703500508069,-1.33739893692077
"Pard6a","OK",6.19489806346202e-49,14.6556865277687,0.0317334951251117,"Pard6a",1.41214553743571e-48,"4","1",-1.8415593409419,-1.09911697166504
"Ddx28","OK",0,44.9982334169541,0.0975987203573691,"Ddx28",0,"4","1",-3.64551227329968,-1.76880901115478
"Prmt7","OK",1.29605510342349e-81,19.0986276677487,0.0413770313523447,"Prmt7",3.37229620474751e-81,"4","1",-2.14659970043897,-1.60643832939209
"Tango6","OK",5.33225674451315e-12,6.79723625740831,0.0146524791603107,"Tango6",9.29218356603832e-12,"4","1",-3.34541909931897,-0.824197938614498
"Sntb2","OK",1.33911391271446e-124,23.7125212075561,0.0513872111676609,"Sntb2",3.95742381572298e-124,"4","1",-2.23648946522473,-0.811906984024654
"Wwp2","OK",6.00497835745882e-129,24.1303447696113,0.0523080925390896,"Wwp2",1.79365074797937e-128,"4","1",-1.34009533165692,-0.954938104324947
"Phlpp2","OK",0.00224791250055318,2.84109973246173,0.00603038970323172,"Phlpp2",0.00329394312383824,"4","1",-3.50164215801953,-0.99582283752502
"Cmtr2","OK",6.68100241762815e-06,4.35409124309631,0.00935399133661136,"Cmtr2",1.055500567536e-05,"4","1",-2.18046229122876,-1.44897144096435
"Sf3b3","OK",1.55481342661402e-279,35.7067171616026,0.0774324189938123,"Sf3b3",6.25148416058952e-279,"4","1",-2.8151692652583,-0.477895190888058
"St3gal2","OK",5.3651486742684e-07,4.87774968782597,0.0104822616221478,"St3gal2",8.66464725293156e-07,"4","1",-2.56260888813733,-1.98898189323486
"Ddx19a","OK",3.14388689989634e-45,14.0643729192868,0.0304585755678371,"Ddx19a",7.03574981263497e-45,"4","1",-2.27405565022229,-1.03222816246093
"Adat1","OK",0.00271121436003554,2.7808050595187,0.00594303930475627,"Adat1",0.00395995974061811,"4","1",-2.18192832707166,-0.90836494224609
"Kars","OK",0,52.4115875478855,0.113708763242821,"Kars",0,"4","1",-3.12400620220899,-1.66066997306884
"Gm38416","OK",0.000469348734887532,3.30828345627748,0.00705152826277112,"Gm38416",0.000705288875618481,"4","1",-3.73565404652356,-0.917961766892086
"Tldc1","OK",3.41114077441855e-13,7.18295048245813,0.0154927870247915,"Tldc1",6.01483430223423e-13,"4","1",-1.25972502468823,-1.1286207939917
"Zdhhc7","OK",4.26955593322672e-17,8.32351686749171,0.0179859516227528,"Zdhhc7",7.87557548631672e-17,"4","1",-1.57971017597913,-1.17700951355041
"6430548M08Rik","OK",2.96042336603425e-194,29.7087416789296,0.0642628118869606,"6430548M08Rik",1.02630242619328e-193,"4","1",-3.7395655417323,-2.01004855888427
"Slc7a5","OK",4.94344372873865e-57,15.8721048131252,0.0341408111617283,"Slc7a5",1.1684156756974e-56,"4","1",-3.7394925856471,-1.21773879783691
"Ctu2","OK",0,47.0642447407091,0.102105933026165,"Ctu2",0,"4","1",-1.46451311348676,-1.34169261711181
"Acsf3","OK",9.55905957507791e-74,18.1281209441271,0.0392745382796219,"Acsf3",2.42064898147279e-73,"4","1",-1.38929670094251,-1.49136774795593
"Zfp276","OK",1.40443236190242e-14,7.60683641108718,0.0164099787889321,"Zfp276",2.5193300259226e-14,"4","1",-2.76121847866773,-0.993252208405147
"Spire2","OK",1.61124718675978e-05,4.15714502491785,0.00882377519136251,"Spire2",2.52187340579367e-05,"4","1",-2.65036933659314,-0.324664046936642
"Tcf25","OK",0,138.801058572683,0.301309417169406,"Tcf25",0,"4","1",-2.88038294552564,-1.26024501579345
"Afg3l1","OK",0,47.7007267858906,0.103489139466627,"Afg3l1",0,"4","1",-1.31698267697095,-1.2915686871344
"Gnpat","OK",0,38.813301912016,0.0841907678948279,"Gnpat",0,"4","1",-1.63432519673108,-1.38272707717956
"Map3k21","OK",0.00579236529890364,2.52454762753605,0.00534001067610203,"Map3k21",0.00835275865566539,"4","1",-3.41807525395154,-1.37464826362671
"Gm32856","OK",0.00143695491595113,2.98091240626852,0.00638296168079503,"Gm32856",0.00212226122189101,"4","1",-2.48468582867383,-1.90081184166015
"Ecd","OK",1.48919533902451e-266,34.8602436033634,0.0756118169065719,"Ecd",5.85401236015202e-266,"4","1",-1.35886101959943,-1.31891219871582
"Anxa7","OK",0,98.6488602241261,0.214125826558802,"Anxa7",0,"4","1",-2.39273326634168,-2.23687188880981
"Mss51","OK",0.00172188117468566,2.92507227071078,0.00603935577925491,"Mss51",0.00253403623124361,"4","1",-1.63512199162244,-1.4578444268042
"Camk2g","OK",1.45653172783393e-31,11.6296450475404,0.0251583511743273,"Camk2g",3.02254004138669e-31,"4","1",-1.2818053269267,-1.02331822174133
"Dlg5","OK",0.00107896060199228,3.06759048161408,0.0065418637747774,"Dlg5",0.00160109561343479,"4","1",-3.65469615696668,-0.892123153381954
"Polr3a","OK",2.53638739456585e-171,27.876990055896,0.0604195136293268,"Polr3a",8.3833183880355e-171,"4","1",-3.00553481816052,-0.42059319274963
"Wnt5a","OK",1.45700225095626e-32,11.8245672717583,0.025538569471462,"Wnt5a",3.041226739055e-32,"4","1",-3.36169235943555,-1.74133126991333
"Rft1","OK",2.9923928327084e-110,22.2784077372686,0.0482837964147097,"Rft1",8.48804801473359e-110,"4","1",-1.72201054333448,-1.57132904785217
"Sfmbt1","OK",3.84126077331773e-114,22.6762742480303,0.0491416962053339,"Sfmbt1",1.10306669470666e-113,"4","1",-2.47457735775708,-1.02630465286316
"Tmem110","OK",0,68.901779682234,0.149523901882403,"Tmem110",0,"4","1",-3.29794018505811,-1.94549720542968
"Ero1l","OK",0,63.9865127488102,0.138840992445046,"Ero1l",0,"4","1",-2.75259034870862,-1.45018975990356
"Lgals3","OK",0,55.712731516237,0.120808489320678,"Lgals3",0,"4","1",-3.44636910198926,-0.98316471832336
"Mettl17","OK",1.96399930800337e-203,30.4110167268202,0.0659425687227059,"Mettl17",6.92939474937501e-203,"4","1",-2.13739030598401,-1.35564058082641
"Mettl3","OK",2.72833556303405e-69,17.5548961401857,0.0380227755601163,"Mettl3",6.79887556226553e-69,"4","1",-2.01448791264295,-1.52647798317016
"Oxa1l","OK",1.38351188496064e-245,33.4478371544217,0.0725386310293056,"Oxa1l",5.27220905577019e-245,"4","1",-1.79732601879834,-1.21978633659423
"Prmt5","OK",4.76553437470922e-49,14.673492224093,0.0317699323237822,"Prmt5",1.08696462077507e-48,"4","1",-1.25443940399884,-1.17620747345031
"Ajuba","OK",1.07251543191496e-116,22.9336620428117,0.0496865427891073,"Ajuba",3.10253992132018e-116,"4","1",-2.34051006077527,-1.06672780769409
"Ap1g2","OK",6.46309158762951e-09,5.68703782855561,0.012258055134781,"Ap1g2",1.07927149517488e-08,"4","1",-1.71532242535352,-1.31899254577697
"Pck2","OK",0,46.6673904516275,0.101213685390966,"Pck2",0,"4","1",-3.03571026562451,-1.52440779464782
"Tm9sf1","OK",0,114.14251615231,0.247760176406627,"Tm9sf1",0,"4","1",-1.69386642216443,-1.82857673423828
"Mtmr6","OK",2.00886272282028e-34,12.1790832317756,0.0263426646106628,"Mtmr6",4.24167059415394e-34,"4","1",-2.93567316769361,-0.664907148056637
"Mtmr9","OK",5.53997261650544e-15,7.72620579696494,0.016692957767939,"Mtmr9",9.98224369740273e-15,"4","1",-1.72804277180432,-1.95876472251953
"Elp3","OK",2.17652777382716e-119,23.2019340573913,0.0502726693164568,"Elp3",6.34410026219395e-119,"4","1",-3.25326984165906,-1.5583345200354
"Dock5","OK",3.25290226173921e-21,9.38147195729313,0.020263485667206,"Dock5",6.24301369697268e-21,"4","1",-3.37997405766248,-0.555950811081539
"Slc25a37","OK",0,48.606471322638,0.105446763198058,"Slc25a37",0,"4","1",-2.49791209934949,-1.98822181480468
"Gm16867","OK",1.31846620501835e-177,28.3906624334031,0.0615423371231043,"Gm16867",4.41785647485156e-177,"4","1",-2.43179886578321,-2.12018316047729
"Gm4285","OK",7.18661250039559e-12,6.7540922812488,0.0145701850670467,"Gm4285",1.25023232678885e-11,"4","1",-3.58995549916028,-1.27069204109253
"Dis3","OK",9.41130656945125e-31,11.4692766142471,0.0248138083460016,"Dis3",1.94299987286044e-30,"4","1",-2.16270416020154,-0.745973518067013
"Pou4f1","OK",2.57371886553635e-07,5.02073408912049,0.00915454624913552,"Pou4f1",4.18297562331497e-07,"4","1",-4.09678523777722,-1.29136650817932
"Abcc4","OK",0,76.1249926736619,0.164906687769779,"Abcc4",0,"4","1",-4.06225173710584,-1.52774446266235
"Dnajc3","OK",0,162.93533759403,0.353714615609719,"Dnajc3",0,"4","1",-3.45226733921765,-2.27208106773437
"Mbnl2","OK",0,60.6359356785359,0.131565263398114,"Mbnl2",0,"4","1",-3.00547950505017,-0.743619373016964
"Ipo5","OK",2.34548388967215e-144,25.556150719733,0.0553982177999124,"Ipo5",7.25910919843392e-144,"4","1",-3.07842152355908,-0.914923360520016
"Dock9","OK",0.000952012858224006,3.10480800722994,0.00664652100145065,"Dock9",0.00141545633869265,"4","1",-1.69456141232251,-1.25681011932434
"A330035P11Rik","OK",2.4806460784591e-05,4.05744299525462,0.00870090118954038,"A330035P11Rik",3.86368569427005e-05,"4","1",-3.07283561466931,-1.53499357955993
"Tm9sf2","OK",0,137.354640093029,0.298168662756461,"Tm9sf2",0,"4","1",-2.01018421887158,-1.17094676750244
"Tmtc4","OK",0.0286969274224906,1.90029928724256,0.00404218403103133,"Tmtc4",0.0401060761487435,"4","1",-1.7526692652583,-1.46612756507934
"Casp4","OK",0.000142870022185057,3.627896239443,0.00778638472162591,"Casp4",0.00021793900945163,"4","1",-3.34202664135694,-0.572786262207638
"Med17","OK",1.77888867696447e-84,19.4397670121901,0.0421156194601185,"Med17",4.66505411554452e-84,"4","1",-1.31955199478864,-1.30989496963562
"Slc36a4","OK",8.84440956973794e-43,13.6596267058462,0.0295525404501087,"Slc36a4",1.9581402663935e-42,"4","1",-3.11179058789014,-1.8323709275061
"Zfp317","OK",7.16123739387836e-09,5.66948815960814,0.0122102458221774,"Zfp317",1.19520357898266e-08,"4","1",-1.44310229061841,-1.08178489463867
"Angptl6","OK",2.91287595078463e-166,27.4564063323321,0.0594701434538251,"Angptl6",9.50266088862527e-166,"4","1",-3.88239066838025,-1.80869548576416
"Ppan","OK",0,55.3204727625869,0.120037136170966,"Ppan",0,"4","1",-2.331060101974,-1.17915885704101
"Atg4d","OK",0,64.2436575054913,0.13940454667785,"Atg4d",0,"4","1",-1.89893453358411,-1.33874242561401
"Qtrt1","OK",0,38.6954423887417,0.0839212959036457,"Qtrt1",0,"4","1",-2.12652414082288,-1.53996079223693
"Yipf2","OK",0,62.0839773407354,0.134710425101157,"Yipf2",0,"4","1",-3.39179485081433,-2.01130407112182
"Rab3d","OK",0,139.448671489764,0.302688198727405,"Rab3d",0,"4","1",-3.58424346684217,-2.08816783683837
"Prkcsh","OK",0,172.820442489635,0.375177909497747,"Prkcsh",0,"4","1",-1.63566344021558,-1.22038786666931
"Ecsit","OK",0,57.0990780656311,0.123899278408183,"Ecsit",0,"4","1",-1.44204693077802,-1.44738071220459
"Herpud2","OK",1.37058128414188e-243,33.3102758607897,0.0722456699214007,"Herpud2",5.20223359348677e-243,"4","1",-2.88085525273084,-1.31542675750793
"Vps26b","OK",3.9963752857867e-146,25.7147632843159,0.0557412510088224,"Vps26b",1.24337986810375e-145,"4","1",-2.29266422032117,-1.48460595863403
"Snx19","OK",3.18988343161192e-53,15.3117761260653,0.0331420071981991,"Snx19",7.42609903108318e-53,"4","1",-2.97029845951795,-0.750298431091915
"Srpr","OK",0,203.795588170429,0.442438035325727,"Srpr",0,"4","1",-3.48427026509046,-1.73741119163574
"Pus3","OK",7.94442418191785e-18,8.52048358762259,0.0184091314634345,"Pus3",1.47930990083275e-17,"4","1",-2.74288027523755,-2.17116945045532
"Stt3a","OK",0,124.865780434393,0.271052251623719,"Stt3a",0,"4","1",-2.86975233792066,-2.12961642997802
"Gramd1b","OK",9.65643445838983e-18,8.49785346794259,0.0181987337424454,"Gramd1b",1.79657048574438e-17,"4","1",-3.76461570500134,-1.96744315879882
"Rnf26","OK",1.11345188338038e-09,5.980326813957,0.0129008347151425,"Rnf26",1.87880444984446e-09,"4","1",-1.40114085911511,-1.08383887069763
"C2cd2l","OK",2.36789358492385e-190,29.4050305012151,0.0637477965121473,"C2cd2l",8.14438460197264e-190,"4","1",-3.24681895016431,-1.84132640617431
"Dpagt1","OK",0,50.3899264439512,0.10933079618074,"Dpagt1",0,"4","1",-2.85684769390821,-2.12144868629516
"Hyou1","OK",0,75.2458576663935,0.163274320257662,"Hyou1",0,"4","1",-3.59275024174451,-1.88387029426635
"BC049987","OK",3.37427400028264e-10,6.17187351622871,0.0133198726106695,"BC049987",5.73215083218746e-10,"4","1",-3.16485111950635,-2.47399060981811
"Zpr1","OK",0,75.0336613520558,0.162846619240865,"Zpr1",0,"4","1",-1.83341305493115,-1.97683589714111
"Zw10","OK",4.51011609456974e-36,12.4849479377556,0.0270150192262868,"Zw10",9.61442806303452e-36,"4","1",-2.19675462483167,-0.788677861862789
"Alg9","OK",3.62686839764018e-74,18.1813415500744,0.0393837901632735,"Alg9",9.19803119116857e-74,"4","1",-2.00529973744153,-1.53846066253723
"Ddx10","OK",2.61369819145652e-62,16.6172525041336,0.0359940504393085,"Ddx10",6.32596704907412e-62,"4","1",-1.38988511799573,-1.24792711990417
"Snupn","OK",2.90581263041745e-17,8.36898579988427,0.0180936556833712,"Snupn",5.3710213432915e-17,"4","1",-2.10630004643201,-1.80081384437622
"Neil1","OK",2.93650379926483e-11,6.54693457600006,0.0141257103144709,"Neil1",5.06541120298717e-11,"4","1",-1.48463695286511,-1.55460398452819
"Ppcdc","OK",3.09530576792456e-83,19.2926589129216,0.0418027707331058,"Ppcdc",8.08133758424058e-83,"4","1",-2.38093774555921,-1.46295492904724
"Scamp2","OK",0,66.2230294440837,0.143703612687494,"Scamp2",0,"4","1",-1.80233543156385,-1.27256005065979
"Ulk3","OK",5.08194709916652e-30,11.3224098074863,0.0244913671731344,"Ulk3",1.04468306145061e-29,"4","1",-1.49837570427655,-1.07593410270752
"Adpgk","OK",1.9066256444523e-210,30.9368907464804,0.0670696287220477,"Adpgk",6.81166349963689e-210,"4","1",-3.0351731085658,-1.45685403602661
"Parp6","OK",1.65349605193404e-13,7.2812670884629,0.0157287467768623,"Parp6",2.92535734947296e-13,"4","1",-1.30960910557508,-1.57927053230346
"Dis3l","OK",8.51830613634988e-34,12.0606820674052,0.0260875528718253,"Dis3l",1.79170905871365e-33,"4","1",-2.24164264439343,-1.85057609336914
"Usp3","OK",0,41.0804020613054,0.0891140873372781,"Usp3",0,"4","1",-2.34692828892468,-2.18782203453125
"Ccpg1","OK",5.19772340603893e-130,24.2313664072769,0.0525246579847687,"Ccpg1",1.55616873291783e-129,"4","1",-2.76943462132215,-1.61103718536438
"Pigb","OK",4.4781246629187e-20,9.1009289100711,0.0196690754741088,"Pigb",8.50604985867154e-20,"4","1",-2.3194805884242,-1.60729735153259
"Ick","OK",1.07315421955007e-202,30.3551840194618,0.0658199189441807,"Ick",3.78108579125448e-202,"4","1",-3.18696944950818,-1.58021919982971
"Mb21d1","OK",0.00128034586019015,3.01607587742463,0.00608395277418236,"Mb21d1",0.00189516418235062,"4","1",-3.57045572041272,-2.16105335014404
"Eef1a1","OK",0,69.3888579222271,0.150577337895697,"Eef1a1",0,"4","1",-2.12659089802503,-1.52381127136291
"Pgm3","OK",0,97.8960380182303,0.212484401474386,"Pgm3",0,"4","1",-2.61891620396375,-2.28328912513794
"Nt5e","OK",0,39.5546904472039,0.0857837516102043,"Nt5e",0,"4","1",-2.5944444441676,-1.34623258369506
"Tmed3","OK",0,107.351874657594,0.233023924322954,"Tmed3",0,"4","1",-3.57371728657483,-2.16619603889526
"Cep63","OK",1.2943716806034e-09,5.95575472712653,0.0128554288371621,"Cep63",2.1824006670209e-09,"4","1",-2.03296272991895,-0.917327096634518
"Srprb","OK",9.23234335126335e-192,29.5150348799326,0.0639737748597208,"Srprb",3.18333026938363e-191,"4","1",-3.39203183888196,-1.41774695175232
"Uba5","OK",0,121.958339913803,0.264739167942173,"Uba5",0,"4","1",-3.46263211010694,-2.14390199440063
"Nek11","OK",7.36668125104119e-09,5.6646398876648,0.0105556397991494,"Nek11",1.22909033982692e-08,"4","1",-3.63988130329846,-2.09521262901367
"D030055H07Rik","OK",4.55566760929308e-05,3.91311437455325,0.00799629138734167,"D030055H07Rik",7.04262457397074e-05,"4","1",-3.60316579579114,-1.33748476760925
"Rrp9","OK",1.35407921958553e-60,16.3788498368942,0.0354728884712561,"Rrp9",3.24449661950102e-60,"4","1",-2.70121877430676,-0.733839204483639
"Manf","OK",0,64.7731085701973,0.14057930691867,"Manf",0,"4","1",-3.39905398129224,-2.32874458091796
"4930524O07Rik","OK",0.00223402463193559,2.84307544424653,0.00606915207650151,"4930524O07Rik",0.00327515876723584,"4","1",-3.72998445271253,-1.03186433570922
"Tmem115","OK",0,59.3057016693497,0.12868114001653,"Tmem115",0,"4","1",-1.93979780911206,-1.38536923187316
"Rassf1","OK",0,65.4498164094605,0.142010795710184,"Rassf1",0,"4","1",-3.0226625704646,-0.57811944740356
"Ifrd2","OK",0,114.309551637923,0.248116814048788,"Ifrd2",0,"4","1",-3.58369558094739,-1.60512035148681
"Mon1a","OK",9.90189104907773e-98,20.9474290916456,0.0453908159300903,"Mon1a",2.6997629278473e-97,"4","1",-1.54988591908216,-1.12224476593078
"Gmppb","OK",0,107.765348336914,0.233912061866396,"Gmppb",0,"4","1",-3.50375359295606,-2.13514201896728
"Tcta","OK",1.09311556126867e-31,11.6541216393929,0.0252172483903598,"Tcta",2.26992949523239e-31,"4","1",-2.71605055569409,-2.21736972587646
"Qars","OK",0,70.7207573032694,0.153470892564238,"Qars",0,"4","1",-3.19451086758374,-1.92350070732177
"Impdh2","OK",0,54.1727063774999,0.117539942505462,"Impdh2",0,"4","1",-1.98621576069593,-1.35302799003662
"Arih2","OK",1.30182259273862e-148,25.9361820580601,0.0562233586378528,"Arih2",4.06517782525653e-148,"4","1",-2.65266793011426,-1.60161679046691
"Atrip","OK",5.48294935966291e-64,16.8473841400495,0.0364927564567998,"Atrip",1.33824837588587e-63,"4","1",-1.89428036450147,-1.00810282486023
"Fbxw15","OK",3.7796681070126e-24,10.0691961662095,0.0216523730421131,"Fbxw15",7.42606159812207e-24,"4","1",-3.80681293247937,-2.07694595115722
"Nme6","OK",0,60.4753084795111,0.13124576981028,"Nme6",0,"4","1",-3.36046641110181,-2.28486268776001
"Cdc25a","OK",1.50540123868678e-32,11.8218227116699,0.025567820149023,"Cdc25a",3.14182282489752e-32,"4","1",-3.34312193630933,-1.81219308631958
"Lrrfip2","OK",0,59.2623451816481,0.128602905652943,"Lrrfip2",0,"4","1",-3.38036577938794,-1.15813009994567
"Stt3b","OK",0,101.967111281396,0.221321270994559,"Stt3b",0,"4","1",-2.89652197598218,-1.96661107795776
"Exog","OK",7.42332104581465e-09,5.66332633603883,0.0122000225180179,"Exog",1.23827072049878e-08,"4","1",-1.62174289463758,-1.51497380989135
"Gorasp1","OK",1.09538385636834e-154,26.4692521587509,0.0573752750463737,"Gorasp1",3.47722536381441e-154,"4","1",-2.12682383297681,-1.70999543922485
"Gm9856","OK",0.000163129923491428,3.59350463137446,0.00769638835712133,"Gm9856",0.000248275706958596,"4","1",-3.44154851673841,-2.7204438950354
"Rnf185","OK",0,42.4610050216562,0.0921017481383973,"Rnf185",0,"4","1",-3.2799925112605,-1.39449064987243
"Selenom","OK",0,44.277341392727,0.0960670496646806,"Selenom",0,"4","1",-3.43085925816297,-2.43138425605835
"Smtn","OK",1.95229120738089e-09,5.8881857032798,0.0126737619498078,"Smtn",3.28627465348757e-09,"4","1",-2.75521533726453,-0.581980397873531
"Pes1","OK",0,52.4534820854994,0.113809879165717,"Pes1",0,"4","1",-2.26396553753613,-1.46740262764038
"Rnf215","OK",0,40.2884304742949,0.087386152614069,"Rnf215",0,"4","1",-1.48255579708814,-1.59717004554809
"Ascc2","OK",2.16903117926491e-111,22.395663638955,0.0485371155527394,"Ascc2",6.17655914511731e-111,"4","1",-2.40152805088758,-1.45042341011108
"Rhbdd3","OK",1.92576204374416e-178,28.4582577441622,0.0616942796984723,"Rhbdd3",6.46264822520624e-178,"4","1",-2.14984719990491,-1.39957039611877
"Pold2","OK",2.81485195585803e-172,27.9556396222398,0.0606131329141175,"Pold2",9.31777414552011e-172,"4","1",-2.47186892269849,-1.92478816764892
"Ddx56","OK",0,106.831036805861,0.231879773469328,"Ddx56",0,"4","1",-2.43941872357129,-1.53097265022338
"Tmed4","OK",0,118.513254927296,0.257260929291058,"Tmed4",0,"4","1",-2.34250014065503,-2.24862973945678
"Tbrg4","OK",5.48055313015652e-238,32.9211200480231,0.0713944316849089,"Tbrg4",2.05628098955408e-237,"4","1",-2.36132281063794,-1.65216510551513
"Igfbp1","OK",0,154.755522888797,0.335904764148571,"Igfbp1",0,"4","1",-2.62844269512891,-1.71406524437011
"Zrsr1","OK",1.06834528894596e-08,5.60055300590973,0.0120486653276863,"Zrsr1",1.77686474140009e-08,"4","1",-2.19047610996961,-0.901132276230465
"Fam161a","OK",3.42214230108991e-07,4.96573078501711,0.0106887802026577,"Fam161a",5.54835324088463e-07,"4","1",-1.78657477139234,-1.98827665107788
"Eml6","OK",7.07988049443921e-15,7.69490656297682,0.0164150403955426,"Eml6",1.27464468119248e-14,"4","1",-3.76561849354505,-1.79509465950073
"Rhbdf1","OK",1.33378837387075e-258,34.3314166516141,0.0744478025583626,"Rhbdf1",5.17408588679025e-258,"4","1",-1.24157254933118,-1.07034914749206
"Nprl3","OK",1.37528163098852e-200,30.1950542168266,0.0654737712831372,"Nprl3",4.82119433347908e-200,"4","1",-1.55072515248059,-1.3031973149115
"Npm1","OK",0,85.1039885660347,0.18472538133366,"Npm1",0,"4","1",-3.01731055020093,-1.08249371307434
"Rars","OK",0,52.305924045164,0.113499746270416,"Rars",0,"4","1",-2.25797097920178,-1.90914027946533
"Rack1","OK",0,105.905278106397,0.229891258110796,"Rack1",0,"4","1",-2.48945777653455,-1.71197526710571
"Trim7","OK",1.01993682413432e-07,5.19566677636614,0.0111812578347526,"Trim7",1.67060309526565e-07,"4","1",-1.34074454544782,-0.994414975815426
"Sqstm1","OK",0,185.08173580105,0.401804096519129,"Sqstm1",0,"4","1",-3.62917869328259,-1.25407378929199
"Rufy1","OK",3.3749382758758e-172,27.9491558850779,0.0606005206405483,"Rufy1",1.11669572881116e-171,"4","1",-1.7484709524989,-1.72927348869384
"Cdc42se2","OK",1.24333675374253e-150,26.1146345889077,0.0565960920581184,"Cdc42se2",3.90722909712815e-150,"4","1",-3.61151759861707,-1.16241114395202
"Gpx3","OK",6.76946861197371e-63,16.698062890179,0.0360782775553302,"Gpx3",1.64387587228642e-62,"4","1",-3.7969590926051,-0.827704122238766
"Fam114a2","OK",0,65.8365101178455,0.142870839788216,"Fam114a2",0,"4","1",-1.92442171810864,-1.04928677337707
"Mfap3","OK",7.1260912902518e-85,19.4866459785219,0.0422162360570807,"Mfap3",1.8713469895549e-84,"4","1",-1.87694399594068,-1.68104951637329
"Rnf187","OK",0,110.142333906581,0.239081149981155,"Rnf187",0,"4","1",-1.68827240704297,-1.27036540763916
"Gm16062","OK",0.00175416195854098,2.91928759301182,0.00624728541525766,"Gm16062",0.0025807992021818,"4","1",-3.36937468289136,-0.896461894684444
