"","Combined_Module"
"Nln","5"
"Trappc13","5"
"Trim23","5"
"Ppwd1","5"
"Cwc27","5"
"Srek1ip1","5"
"Dimt1","5"
"Smim15","5"
"Ercc8","5"
"Elovl7","5"
"Gpbp1","5"
"Ankrd55","5"
"Slc38a9","5"
"Plpp1","5"
"Skiv2l2","5"
"Dhx29","5"
"Snx18","5"
"Fst","5"
"Mocs2","5"
"Gm49395","5"
"Pelo","5"
"Gm10734","5"
"Parp8","5"
"Nnt","5"
"Paip1","5"
"4833420G17Rik","5"
"3110070M22Rik","5"
"Tmem267","5"
"Nim1k","5"
"Rab10os","5"
"Rab10","5"
"1110002L01Rik","5"
"Dtnb","5"
"Ptrhd1","5"
"Itsn2","5"
"Ubxn2a","5"
"Ldah","5"
"Hs1bp3","5"
"Sdc1","5"
"Laptm4a","5"
"Wdr35","5"
"Rdh14","5"
"Smc6","5"
"Mycn","5"
"Ddx1","5"
"Nbas","5"
"E2f6","5"
"Pdia6","5"
"Nol10","5"
"Odc1","5"
"Hpcal1","5"
"Asap2","5"
"Cpsf3","5"
"Taf1b","5"
"Cys1","5"
"Id2","5"
"Rnaseh1","5"
"Adi1","5"
"Trappc12","5"
"Tmem18","5"
"Sh3yl1","5"
"Fam110c","5"
"Dld","5"
"Cbll1","5"
"Bcap29","5"
"Dus4l","5"
"Cog5","5"
"Hbp1","5"
"Ccdc71l","5"
"Nampt","5"
"Sypl","5"
"Atxn7l1","5"
"Twistnb","5"
"Snx13","5"
"Bzw2","5"
"Ankmy2","5"
"Agmo","5"
"Arl4a","5"
"Ifrd1","5"
"Zfp277","5"
"Dnajb9","5"
"Pnpla8","5"
"Stxbp6","5"
"Scfd1","5"
"Ap4s1","5"
"Heatr5a","5"
"Dtd2","5"
"Sptssa","5"
"Eapp","5"
"Snx6","5"
"Cfl2","5"
"2700097O09Rik","5"
"Srp54a","5"
"Ppp2r3c","5"
"1110008L16Rik","5"
"Mbip","5"
"Prps1l3","5"
"Mipol1","5"
"Foxa1","5"
"Sec23a","5"
"Gemin2","5"
"Trappc6b","5"
"Pnn","5"
"Mia2","5"
"Fancm","5"
"Mgat2","5"
"Dnaaf2","5"
"Klhdc2","5"
"Nemf","5"
"Arf6","5"
"Vcpkmt","5"
"L2hgdh","5"
"Atp5s","5"
"Map4k5","5"
"Atl1","5"
"Tmx1","5"
"Timm9","5"
"2700049A03Rik","5"
"Gm40438","5"
"Pcnx4","5"
"Dhrs7","5"
"Mnat1","5"
"Trmt5","5"
"Tmem30b","5"
"Hif1a","5"
"Snapc1","5"
"Ppp2r5e","5"
"Wdr89","5"
"Sgpp1","5"
"Mthfd1","5"
"Akap5","5"
"Zbtb25","5"
"Fntb","5"
"Max","5"
"Fut8","5"
"Gphn","5"
"Mpp5","5"
"Plek2","5"
"Pigh","5"
"9230116L04Rik","5"
"Vti1b","5"
"1300014J16Rik","5"
"Gm30025","5"
"Exd2","5"
"Slc39a9","5"
"Srsf5","5"
"Med6","5"
"Dcaf4","5"
"Rbm25","5"
"Psen1","5"
"Riox1","5"
"Acot2","5"
"Acot4","5"
"Acot6","5"
"Ptgr2","5"
"Zfp410","5"
"Coq6","5"
"Rnf113a2","5"
"Aldh6a1","5"
"Lin52","5"
"Abcd4","5"
"Fcf1","5"
"Dlst","5"
"Eif2b2","5"
"Mlh3","5"
"Acyp1","5"
"Zc2hc1c","5"
"Tmed10","5"
"Flvcr2","5"
"Ift43","5"
"Gpatch2l","5"
"Irf2bpl","5"
"Cipc","5"
"Pomt2","5"
"Gstz1","5"
"Vipas39","5"
"Ahsa1","5"
"Sptlc2","5"
"Alkbh1","5"
"Snw1","5"
"Adck1","5"
"Ston2","5"
"Sel1l","5"
"Galc","5"
"Spata7","5"
"Zc3h14","5"
"Ttc8","5"
"Foxn3","5"
"Tdp1","5"
"Psmc1","5"
"Ccdc88c","5"
"Tc2n","5"
"Atxn3","5"
"Lgmn","5"
"Golga5","5"
"Itpk1","5"
"Gm20604","5"
"Moap1","5"
"Tmem251","5"
"Ubr7","5"
"Ddx24","5"
"Ifi27l2b","5"
"Serpina10","5"
"Serpina6","5"
"Snhg10","5"
"Papola","5"
"Setd3","5"
"Ccnk","5"
"Slc25a29","5"
"Wars","5"
"Wdr25","5"
"Gm34667","5"
"Gm34719","5"
"Ppp2r5c","5"
"Hsp90aa1","5"
"Wdr20","5"
"Zfp839","5"
"Cinp","5"
"Ankrd9","5"
"Eif5","5"
"Trmt61a","5"
"Bag5","5"
"Apopt1","5"
"Klc1","5"
"Zfyve21","5"
"5033406O09Rik","5"
"Zbtb42","5"
"BC022687","5"
"Cdca4","5"
"Brf1","5"
"Btbd6","5"
"Zfp386","5"
"Wdr60","5"
"Selenop","5"
"Fbxo4","5"
"Card6","5"
"Prkaa1","5"
"Ttc33","5"
"Wdr70","5"
"2410089E03Rik","5"
"Nadk2","5"
"Lmbrd2","5"
"Agxt2","5"
"Dnajc21","5"
"Rad1","5"
"Tars","5"
"Zfr","5"
"Golph3","5"
"6030458C11Rik","5"
"Zfp622","5"
"Gm36899","5"
"Ank","5"
"Otulin","5"
"Dap","5"
"Cct5","5"
"Fam173b","5"
"Snhg18","5"
"Sdc2","5"
"Mtdh","5"
"Laptm4b","5"
"Pop1","5"
"Stk3","5"
"Ankrd46","5"
"Pabpc1","5"
"Ywhaz","5"
"Zfp706","5"
"Rrm2b","5"
"Azin1","5"
"Atp6v1c1","5"
"Slc25a32","5"
"Dcaf13","5"
"Oxr1","5"
"Angpt1","5"
"Eif3e","5"
"Nudcd1","5"
"Pkhd1l1","5"
"Ebag9","5"
"Eif3h","5"
"Utp23","5"
"Rad21","5"
"Mal2","5"
"Enpp2","5"
"Gm46516","5"
"Derl1","5"
"Tbc1d31","5"
"9130401M01Rik","5"
"Zhx1","5"
"Wdyhv1","5"
"Tmem65","5"
"Trmt12","5"
"Rnf139","5"
"Tatdn1","5"
"Gm19510","5"
"Myc","5"
"Pvt1","5"
"Fam49b","5"
"Asap1","5"
"Tmem71","5"
"Phf20l1","5"
"Gm17035","5"
"Ptk2","5"
"Ptp4a3","5"
"Them6","5"
"D730001G18Rik","5"
"BC025446","5"
"Top1mt","5"
"Gsdmd","5"
"Naprt","5"
"Eef1d","5"
"Tigd5","5"
"Pycrl","5"
"Tsta3","5"
"Zfp623","5"
"Ccdc166","5"
"K230010J24Rik","5"
"Puf60","5"
"Parp10","5"
"Grina","5"
"Exosc4","5"
"Gpaa1","5"
"Sharpin","5"
"Maf1","5"
"Hgh1","5"
"Bop1","5"
"Hsf1","5"
"Dgat1","5"
"Fbxl6","5"
"Slc52a2","5"
"Adck5","5"
"Cyhr1","5"
"Ppp1r16a","5"
"Mfsd3","5"
"Lrrc14","5"
"C030006K11Rik","5"
"Arhgap39","5"
"Zfp7","5"
"1110038F14Rik","5"
"Txn2","5"
"Foxred2","5"
"Eif3d","5"
"Tst","5"
"Mpst","5"
"Kctd17","5"
"Cdc42ep1","5"
"Gga1","5"
"Nol12","5"
"Triobp","5"
"AL589670.1","5"
"AL589670.3","5"
"H1f0","5"
"Gcat","5"
"Ankrd54","5"
"Eif3l","5"
"Pick1","5"
"Pla2g6","5"
"Tmem184b","5"
"Csnk1e","5"
"Kdelr3","5"
"Cby1","5"
"Tomm22","5"
"Dnal4","5"
"Tab1","5"
"Atf4","5"
"Fam83f","5"
"Adsl","5"
"Sgsm3","5"
"St13","5"
"L3mbtl2","5"
"Chadl","5"
"Rangap1","5"
"Phf5a","5"
"Aco2","5"
"Polr3h","5"
"Pmm1","5"
"Xrcc6","5"
"Desi1","5"
"Snu13","5"
"Ccdc134","5"
"Naga","5"
"Cyp2d22","5"
"Cyp2d10","5"
"Cyp2d9","5"
"Cyp2d40","5"
"Gm20324","5"
"Serhl","5"
"Rrp7a","5"
"Cyb5r3","5"
"AL591952.3","5"
"Arfgap3","5"
"Pacsin2","5"
"Ttll1","5"
"Mcat","5"
"Tspo","5"
"Ttll12","5"
"Mpped1","5"
"Samm50","5"
"Prr5","5"
"Nup50","5"
"Fam118a","5"
"Atxn10","5"
"Ppara","5"
"Cdpf1","5"
"Trmu","5"
"Cerk","5"
"Tbc1d22a","5"
"Zbed4","5"
"Alg12","5"
"Creld2","5"
"Pim3","5"
"1810021B22Rik","5"
"Trabd","5"
"Selenoo","5"
"Hdac10","5"
"Dennd6b","5"
"Adm2","5"
"Lmf2","5"
"Ncaph2","5"
"Sco2","5"
"Chkb","5"
"Arsa","5"
"Rabl2","5"
"Cpne8","5"
"Kif21a","5"
"Abcd2","5"
"Yaf2","5"
"Pphln1","5"
"Irak4","5"
"Twf1","5"
"Hdac7","5"
"Tmem106c","5"
"Pfkm","5"
"Asb8","5"
"Kansl2","5"
"Ccnt1","5"
"9330020H09Rik","5"
"Ddx23","5"
"Fkbp11","5"
"Prkag1","5"
"Rhebl1","5"
"Lmbr1l","5"
"Dnajc22","5"
"Spats2","5"
"Mcrs1","5"
"Prpf40b","5"
"Tmbim6","5"
"Bcdin3d","5"
"Smarcd1","5"
"Atf1","5"
"Mettl7a1","5"
"Slc11a2","5"
"Letmd1","5"
"Tfcp2","5"
"Dazap2","5"
"Scn8a","5"
"Atg101","5"
"Krt18","5"
"Eif4b","5"
"Spryd3","5"
"Soat2","5"
"Rarg","5"
"Mfsd5","5"
"Pfdn5","5"
"Myg1","5"
"Aaas","5"
"Prr13","5"
"Pcbp2","5"
"Tarbp2","5"
"Calcoco1","5"
"Smug1","5"
"Cbx5","5"
"Hnrnpa1","5"
"Copz1","5"
"Zfp385a","5"
"Zfp597","5"
"1700037C18Rik","5"
"Cluap1","5"
"Slx4","5"
"Trap1","5"
"Adcy9","5"
"Tfap4","5"
"Pam16","5"
"Coro7","5"
"Dnaja3","5"
"Nmral1","5"
"Hmox2","5"
"Ubald1","5"
"Mgrn1","5"
"Nudt16l1","5"
"Glyr1","5"
"Nagpa","5"
"Alg1","5"
"Eef2kmt","5"
"Mettl22","5"
"Pmm2","5"
"Carhsp1","5"
"Emp2","5"
"Nubp1","5"
"Litaf","5"
"Txndc11","5"
"Rsl1d1","5"
"Gspt1","5"
"Cpped1","5"
"Ercc4","5"
"Parn","5"
"Bfar","5"
"Rrn3","5"
"Pdxdc1","5"
"Nde1","5"
"Fopnl","5"
"Prkdc","5"
"Cebpd","5"
"Spidr","5"
"Pkp2","5"
"Yars2","5"
"Dnm1l","5"
"Mapk1","5"
"Ppil2","5"
"Sdf2l1","5"
"Ydjc","5"
"Serpind1","5"
"Snap29","5"
"Lztr1","5"
"Thap7","5"
"Slc7a4","5"
"Smpd4","5"
"Med15","5"
"Klhl22","5"
"Dgcr14","5"
"Slc25a1","5"
"Dgcr6","5"
"Trmt2a","5"
"Tango2","5"
"Comt","5"
"Txnrd2","5"
"Gnb1l","5"
"Sept5","5"
"Ufd1","5"
"Parl","5"
"Eif2b5","5"
"Ap2m1","5"
"Abcf3","5"
"Alg3","5"
"Eef1akmt4","5"
"Camk2n2","5"
"Psmd2","5"
"Thpo","5"
"1300002E11Rik","5"
"Tmem41a","5"
"Senp2","5"
"Tra2b","5"
"Etv5","5"
"Tbccd1","5"
"Dnajb11","5"
"CT027991.1","5"
"Ahsg","5"
"Fetub","5"
"Hrg","5"
"Kng2","5"
"Kng1","5"
"Cldn1","5"
"Ccdc50","5"
"Mb21d2","5"
"Opa1","5"
"Lsg1","5"
"Ppp1r2","5"
"Bdh1","5"
"Senp5","5"
"Pak2","5"
"Rnf168","5"
"Pcyt1a","5"
"Fyttd1","5"
"Snx4","5"
"Heg1","5"
"Umps","5"
"Kalrn","5"
"Sec22a","5"
"Pdia5","5"
"Hspbap1","5"
"Parp9","5"
"Wdr5b","5"
"Iqcb1","5"
"Golgb1","5"
"Gtf2e1","5"
"Rabl3","5"
"Pla1a","5"
"Adprh","5"
"Timmdc1","5"
"Poglut1","5"
"Tmem39a","5"
"Igsf11","5"
"Drd3","5"
"Qtrt2","5"
"Ccdc191","5"
"Gramd1c","5"
"Atp6v1a","5"
"Naa50","5"
"Nepro","5"
"Gtpbp8","5"
"Slc35a5","5"
"Atg3","5"
"Abhd10","5"
"Phldb2","5"
"Gm15638","5"
"Dzip3","5"
"Ift57","5"
"Cd47","5"
"Bbx","5"
"Cep97","5"
"Zbtb11os1","5"
"Pcnp","5"
"Trmt10c","5"
"Senp7","5"
"Tfg","5"
"Tomm70a","5"
"Cmss1","5"
"Cpox","5"
"Cldnd1","5"
"Riox2","5"
"Crybg3","5"
"Arl6","5"
"Nsun3","5"
"4930453N24Rik","5"
"Cggbp1","5"
"Chmp2b","5"
"Hspa13","5"
"Cxadr","5"
"Btg3","5"
"D16Ertd472e","5"
"Gabpa","5"
"App","5"
"N6amt1","5"
"Rwdd2b","5"
"Usp16","5"
"Cct8","5"
"Mis18a","5"
"Ifnar2","5"
"Il10rb","5"
"Ifngr2","5"
"Tmem50b","5"
"Dnajc28","5"
"Gart","5"
"Donson","5"
"Cryzl1","5"
"Smim11","5"
"Rcan1","5"
"Morc3","5"
"Cldn14","5"
"Dscr3","5"
"Ets2","5"
"Brwd1","5"
"Hmgn1","5"
"Wrb","5"
"Igsf5","5"
"Tmprss2","5"
"Ripk4","5"
"C2cd2","5"
"B230307C23Rik","5"
"Tfb1m","5"
"Tmem242","5"
"Snx9","5"
"Tulp4","5"
"Tmem181a","5"
"Dynlt1c","5"
"Rsph3b","5"
"Rsph3a","5"
"Fgfr1op","5"
"Sft2d1","5"
"1700010I14Rik","5"
"Pacrg","5"
"Park2","5"
"Tcp1","5"
"Acat3","5"
"Wtap","5"
"Dact2","5"
"1600012H06Rik","5"
"Phf10","5"
"Fam120b","5"
"Tbp","5"
"Pdcd2","5"
"Rgmb","5"
"Zfp97","5"
"AC154200.1","5"
"Riok2","5"
"Ppp2r1a","5"
"Zfp160","5"
"Zfp54","5"
"Zfp51","5"
"Zfp53","5"
"Zfp948","5"
"Zfp229","5"
"Zfp820","5"
"Zfp995","5"
"Zfp942","5"
"Zfp943","5"
"Zfp944","5"
"Zfp758","5"
"Zfp946","5"
"Zfp945","5"
"Zfp40","5"
"Zfp213","5"
"Zfp13","5"
"Thoc6","5"
"Tnfrsf12a","5"
"Pkmyt1","5"
"Paqr4","5"
"Flywch1","5"
"Kctd5","5"
"Pdpk1","5"
"Amdhd2","5"
"Rnps1","5"
"Eci1","5"
"E4f1","5"
"Pgp","5"
"Mlst8","5"
"Nthl1","5"
"Slc9a3r2","5"
"Gfer","5"
"Tbl3","5"
"Hs3st6","5"
"Meiob","5"
"Hagh","5"
"Fahd1","5"
"Nubp2","5"
"Spsb3","5"
"Eme2","5"
"Nme3","5"
"Jpt2","5"
"Gnptg","5"
"Tsr3","5"
"Ube2i","5"
"Lmf1","5"
"Rpusd1","5"
"Narfl","5"
"Haghl","5"
"Fam173a","5"
"Metrn","5"
"Wdr24","5"
"Jmjd8","5"
"Stub1","5"
"Rhot2","5"
"Mcrip2","5"
"Mettl26","5"
"Rab40c","5"
"Pigq","5"
"Fam234a","5"
"Luc7l","5"
"Ergic1","5"
"Atp6v0e","5"
"Crebrf","5"
"Bnip1","5"
"Zbtb9","5"
"Bak1","5"
"Hmga1","5"
"AI413582","5"
"Nudt3","5"
"Snrpc","5"
"Taf11","5"
"Fance","5"
"Tead3","5"
"Srpk1","5"
"4930539E08Rik","5"
"Kctd20","5"
"Stk38","5"
"Srsf3","5"
"Ppil1","5"
"BC004004","5"
"Rnf8","5"
"Cmtr1","5"
"Ccdc167","5"
"Zfand3","5"
"Btbd9","5"
"Pde9a","5"
"Wdr4","5"
"Cbs","5"
"Rrp1b","5"
"Akap8","5"
"Akap8l","5"
"Pglyrp2","5"
"Cyp4f17","5"
"Cyp4f16","5"
"Zfp799","5"
"Cyp4f13","5"
"Zfp472","5"
"Zfp955a","5"
"Zfp81","5"
"Adamts10","5"
"Zfp414","5"
"Hnrnpm","5"
"March2","5"
"Rab11b","5"
"Kank3","5"
"Cd320","5"
"Daxx","5"
"Tapbp","5"
"Pfdn6","5"
"Wdr46","5"
"Vps52","5"
"H2-K1","5"
"Ring1","5"
"H2-Ke6","5"
"Slc39a7","5"
"Rxrb","5"
"Tap1","5"
"Tap2","5"
"Rnf5","5"
"Ppt2","5"
"Atf6b","5"
"Stk19","5"
"Dxo","5"
"Nelfe","5"
"Cfb","5"
"C2","5"
"Neu1","5"
"Vars","5"
"Clic1","5"
"Abhd16a","5"
"Gpank1","5"
"Nfkbil1","5"
"Ddx39b","5"
"H2-D1","5"
"H2-Q2","5"
"Gm11131","5"
"H2-Q4","5"
"H2-Q6","5"
"H2-Q7","5"
"Gtf2h4","5"
"Ddr1","5"
"Flot1","5"
"Tubb5","5"
"Nrm","5"
"Ppp1r18","5"
"Dhx16","5"
"2310061I04Rik","5"
"Atat1","5"
"Abcf1","5"
"Prr3","5"
"Gnl1","5"
"H2-T24","5"
"H2-T23","5"
"H2-T22","5"
"Rpp21","5"
"Trim39","5"
"Trim26","5"
"Rnf39","5"
"Ppp1r11","5"
"Znrd1","5"
"Zfp57","5"
"Gabbr1","5"
"H2-M3","5"
"Gm26917","5"
"Mut","5"
"Cd2ap","5"
"Pla2g7","5"
"Cyp39a1","5"
"Enpp5","5"
"Enpp4","5"
"Runx2os1","5"
"Supt3","5"
"Cdc5l","5"
"Slc35b2","5"
"Hsp90ab1","5"
"Slc29a1","5"
"Tmem63b","5"
"Mad2l1bp","5"
"Gtpbp2","5"
"Polh","5"
"Xpo5","5"
"Polr1c","5"
"Yipf3","5"
"Abcc10","5"
"Dnph1","5"
"Klc4","5"
"Rrp36","5"
"Klhdc3","5"
"Mea1","5"
"Ppp2r5d","5"
"Pex6","5"
"Cnpy3","5"
"Tbcc","5"
"Guca1a","5"
"Taf8","5"
"Ccnd3","5"
"Bysl","5"
"Med20","5"
"Tfeb","5"
"Mocs1","5"
"Gm7334","5"
"Tbc1d5","5"
"Rab5a","5"
"Zfp119a","5"
"Zfp959","5"
"Zfp119b","5"
"Ccdc94","5"
"Stap2","5"
"Mpnd","5"
"Sh3gl1","5"
"Ubxn6","5"
"Hdgfl2","5"
"Plin5","5"
"Tnfaip8l1","5"
"Mydgf","5"
"Ticam1","5"
"Plin3","5"
"Kdm4b","5"
"Safb2","5"
"Lonp1","5"
"Catsperd","5"
"Vmac","5"
"Nrtn","5"
"Dus3l","5"
"Clpp","5"
"Gtf2f1","5"
"Tnfsf9","5"
"Gpr108","5"
"Trip10","5"
"Nudt12","5"
"Fer","5"
"Pja2","5"
"Vapa","5"
"Ppp4r1","5"
"Ralbp1","5"
"Ankrd12","5"
"Washc1","5"
"Mtcl1","5"
"Rab12","5"
"Gm20703","5"
"Tgif1","5"
"Myl12a","5"
"Wdr43","5"
"Ypel5","5"
"Lclat1","5"
"Memo1","5"
"Spast","5"
"Slc30a6","5"
"Yipf4","5"
"Ttc27","5"
"Fam98a","5"
"Fez2","5"
"Gpatch11","5"
"Eif2ak2","5"
"Cebpz","5"
"Ndufaf7","5"
"Prkd3","5"
"Qpct","5"
"Rmdn2","5"
"Hnrnpll","5"
"Srsf7","5"
"Thumpd2","5"
"Cox7a2l","5"
"Mta3","5"
"Prepl","5"
"Camkmt","5"
"Srbd1","5"
"Pigf","5"
"Socs5","5"
"Mcfd2","5"
"4833418N02Rik","5"
"Ttc7","5"
"Msh2","5"
"Msh6","5"
"Ppp1r21","5"
"Mettl4","5"
"Eif2s3y","5"
"Uty","5"
"Ddx3y","5"
"Crem","5"
"Cul2","5"
"Mtpap","5"
"Jcad","5"
"Zfp438","5"
"Arhgap12","5"
"Kif5b","5"
"Rab18","5"
"Mpp7","5"
"Ccny","5"
"Thoc1","5"
"Usp14","5"
"Esco1","5"
"1010001N08Rik","5"
"Gata6","5"
"Rbbp8","5"
"Tmem241","5"
"Riok3","5"
"3110002H16Rik","5"
"Npc1","5"
"Ttc39c","5"
"Osbpl1a","5"
"Impact","5"
"Ss18","5"
"Gm10036","5"
"Rnf125","5"
"Rnf138","5"
"Mapre2","5"
"Zfp397","5"
"Zfp24","5"
"Ino80c","5"
"Galnt1","5"
"Rprd1a","5"
"Slc39a6","5"
"Elp2","5"
"Mocos","5"
"AW554918","5"
"Pik3c3","5"
"Slc25a46","5"
"Wdr33","5"
"Sft2d3","5"
"Lims2","5"
"Iws1","5"
"Proc","5"
"Ercc3","5"
"Bin1","5"
"Wdr36","5"
"Epb41l4aos","5"
"Srp19","5"
"Reep5","5"
"Fam13b","5"
"4933408B17Rik","5"
"Cdc23","5"
"Etf1","5"
"Hspa9","5"
"Ctnna1","5"
"Sil1","5"
"Gm28285","5"
"Matr3","5"
"Dnajc18","5"
"Ube2d2a","5"
"Cxxc5","5"
"Cd14","5"
"Tmco6","5"
"Ik","5"
"Wdr55","5"
"Hars","5"
"Hars2","5"
"Zmat2","5"
"Pcdhgc5","5"
"Hdac3","5"
"0610009O20Rik","5"
"Rnf14","5"
"Gnpda1","5"
"Ndfip1","5"
"Nr3c1","5"
"Yipf5","5"
"Lars","5"
"Tcerg1","5"
"Dcp2","5"
"Ythdc2","5"
"Pggt1b","5"
"Fem1c","5"
"Tmed7","5"
"Eif1a","5"
"Cdo1","5"
"Atg12","5"
"Ap3s1","5"
"Commd10","5"
"Dtwd2","5"
"Hsd17b4","5"
"Prr16","5"
"Srfbp1","5"
"Snx2","5"
"Snx24","5"
"Cep120","5"
"Csnk1g3","5"
"Zfp608","5"
"Gramd3","5"
"Aldh7a1","5"
"Phax","5"
"Prrc1","5"
"Isoc1","5"
"Chsy3","5"
"Dctn4","5"
"Rbm22","5"
"Synpo","5"
"Tcof1","5"
"Csnk1a1","5"
"Pcyox1l","5"
"Grpel2","5"
"Adrb2","5"
"Napg","5"
"Txnl1","5"
"Fech","5"
"Nars","5"
"Nedd4l","5"
"Sec11c","5"
"Lman1","5"
"Chmp1b","5"
"Mppe1","5"
"Impa2","5"
"Tubb6","5"
"Afg3l2","5"
"Cep76","5"
"Psmg2","5"
"Ptpn2","5"
"Seh1l","5"
"Fam210a","5"
"Rnmt","5"
"Poli","5"
"Mex3c","5"
"Elac1","5"
"Mbd1","5"
"Acaa2","5"
"BC031181","5"
"Dym","5"
"Smad7","5"
"Smad2","5"
"Ier3ip1","5"
"Hdhd2","5"
"Pias2","5"
"Atp5a1","5"
"Epg5","5"
"Rbfa","5"
"Gm16286","5"
"Txnl4a","5"
"Pqlc1","5"
"Nfatc1","5"
"Zadh2","5"
"Cndp2","5"
"Timm21","5"
"Socs6","5"
"Tmx3","5"
"1810055G02Rik","5"
"Tcirg1","5"
"Aldh3b1","5"
"Unc93b1","5"
"Nudt8","5"
"Ndufv1","5"
"Gstp3","5"
"Cdk2ap2","5"
"Aip","5"
"Coro1b","5"
"Ppp1ca","5"
"Rad9a","5"
"Ssh3","5"
"Syt12","5"
"Rce1","5"
"Rbm4b","5"
"Ccs","5"
"Ctsf","5"
"Zdhhc24","5"
"Dpp3","5"
"B4gat1","5"
"Brms1","5"
"Rin1","5"
"Yif1a","5"
"Rab1b","5"
"Klc2","5"
"Banf1","5"
"Eif1ad","5"
"4930481A15Rik","5"
"Drap1","5"
"Fibp","5"
"Efemp2","5"
"Mus81","5"
"Cfl1","5"
"Snx32","5"
"Ap5b1","5"
"Rnaseh2c","5"
"Kat5","5"
"Rela","5"
"Ehbp1l1","5"
"Fam89b","5"
"Sssca1","5"
"Scyl1","5"
"Frmd8","5"
"Slc25a45","5"
"Dpf2","5"
"Gm42067","5"
"Cdc42ep2","5"
"Pola2","5"
"Syvn1","5"
"Fau","5"
"Znhit2","5"
"Vps51","5"
"Zfpl1","5"
"Sac3d1","5"
"Snx15","5"
"Arl2","5"
"Ppp2r5b","5"
"Ehd1","5"
"Men1","5"
"Gm14966","5"
"Sf1","5"
"Trmt112","5"
"Gpr137","5"
"Bad","5"
"Fkbp2","5"
"Vegfb","5"
"Dnajc4","5"
"Nudt22","5"
"Trpt1","5"
"Stip1","5"
"Otub1","5"
"Rtn3","5"
"Atl3","5"
"Slc22a29","5"
"Slc3a2","5"
"Wdr74","5"
"Stx5a","5"
"Nxf1","5"
"Taf6l","5"
"Polr2g","5"
"Ttc9c","5"
"Bscl2","5"
"Uqcc3","5"
"Ints5.1","5"
"B3gat3","5"
"Rom1","5"
"Mta2","5"
"Tut1","5"
"Eef1g","5"
"Asrgl1","5"
"Fads3","5"
"Fen1","5"
"Tmem258","5"
"Syt7","5"
"Sdhaf2","5"
"Tmem138","5"
"Cyb561a3","5"
"Tkfc","5"
"Vwce","5"
"Vps37c","5"
"Tmem109","5"
"Prpf19","5"
"Ccdc86","5"
"AW112010","5"
"Patl1","5"
"Tle4","5"
"Psat1","5"
"Cep78","5"
"Rfk","5"
"Ostf1","5"
"Nmrk1","5"
"Carnmt1","5"
"D030056L22Rik","5"
"Zfand5","5"
"Gda","5"
"1110059E24Rik","5"
"Abhd17b","5"
"Ptar1","5"
"Fam122a","5"
"Cbwd1","5"
"Dock8","5"
"Smarca2","5"
"Pum3","5"
"Plpp6","5"
"Cdc37l1","5"
"Ak3","5"
"Rcl1","5"
"Insl6","5"
"Plgrkt","5"
"Cstf2t","5"
"A1cf","5"
"Sgms1","5"
"Minpp1","5"
"Papss2","5"
"Atad1","5"
"Fas","5"
"Lipa","5"
"Pcgf5","5"
"Ppp1r3c","5"
"March5","5"
"Hhex","5"
"Exoc6","5"
"Fra10ac1","5"
"Noc3l","5"
"Cyp2c68","5"
"Pdlim1","5"
"Aldh18a1","5"
"Tm9sf3","5"
"Pik3ap1","5"
"Frat1","5"
"Frat2","5"
"Rrp12","5"
"Pgam1","5"
"Exosc1","5"
"Zdhhc16","5"
"Ubtd1","5"
"Avpi1","5"
"Zfyve27","5"
"R3hcc1l","5"
"Pyroxd2","5"
"Hps1","5"
"Got1","5"
"Entpd7","5"
"Cox15","5"
"Cutc","5"
"Cpn1","5"
"Chuk","5"
"Cwf19l1","5"
"Hif1an","5"
"Twnk","5"
"Lzts2","5"
"Kazald1","5"
"Btrc","5"
"Poll","5"
"Npm3","5"
"9130011E15Rik","5"
"Hps6","5"
"Nolc1","5"
"Gbf1","5"
"Fbxl15","5"
"Cuedc2","5"
"Mfsd13a","5"
"Actr1a","5"
"Trim8","5"
"As3mt","5"
"Cnnm2","5"
"Nt5c2","5"
"Pcgf6","5"
"Taf5","5"
"Neurl1a","5"
"Stn1","5"
"Xpnpep1","5"
"Mxi1","5"
"Smndc1","5"
"Smc3","5"
"Bbip1","5"
"Shoc2","5"
"Zdhhc6","5"
"Vti1a","5"
"Habp2","5"
"Casp7","5"
"Dclre1a","5"
"Nhlrc2","5"
"Ccdc186","5"
"Trub1","5"
"Fam204a","5"
"Eif3a","5"
"Fam45a","5"
"Prdx3","5"
"Zfp950","5"
"Csf2ra","5"
"Vamp7","5"
"Tmlhe","5"
"CAAA01118383.1","5"
